pm_note_count,pm_length_seconds,pm_pitch_range_min_note,pm_pitch_range_max_note,muspy_n_pitches_used,muspy_n_pitch_classes_used,theory_conjuction_melody_motion,pm_average_pitch_hz,muspy_pitch_entropy,muspy_pitch_class_entropy,pm_interval_range_min,pm_interval_range_max,pm_groove,pm_average_polyphony,pm_max_polyphony,pm_note_density,metadata_index
6.0,9.9375,83.0,91.0,4.0,4.0,,1259.6302150993463,1.7924812503605778,1.7924812503605778,-4.0,3.0,0.6000000000000001,0.4736842105263157,1.0,0.6037735849056604,8881
64.0,11.90625,88.0,96.0,5.0,5.0,0.3174603174603174,1611.253839934444,2.10845859334435,2.10845859334435,-5.0,5.0,0.0,0.6521739130434783,1.0,5.375328083989501,8882
128.0,12.75,71.0,81.0,7.0,7.0,2.826771653543307,692.0338367951729,2.748778124459133,2.748778124459133,-9.0,6.0,5.112242266692953e-16,0.88,1.0,10.03921568627451,8883
78.0,31.0,60.0,91.0,18.0,7.0,10.155844155844155,685.2590181617621,3.737927099310145,2.4210601453911416,-17.0,19.0,0.4741593834682775,1.5161290322580645,2.0,2.5161290322580645,8884
32.0,31.03125,69.0,89.0,10.0,5.0,11.903225806451612,811.2735961346032,3.021782221599798,2.021782221599798,-17.0,12.0,0.9994795732148174,1.5161290322580645,2.0,1.0312185297079557,8885
26.0,11.0625,41.0,64.0,8.0,6.0,8.12,224.0498805799095,2.936043449643892,2.484068452547234,-23.0,19.0,0.5164646572491675,3.0,5.0,2.3502824858757063,8886
63.0,23.8359375,38.0,68.0,22.0,9.0,9.548387096774194,213.5808199609667,4.171746495533974,2.995465283854065,-29.0,15.0,0.314775913376857,2.148936170212766,5.0,2.6430678466076696,8887
128.0,12.8,74.0,95.0,13.0,7.0,5.700787401574803,1130.8202487215551,3.4733678115601894,2.778325502193724,-10.0,17.0,5.112242266692953e-16,1.84,2.0,10.0,8888
4.0,12.0,88.0,89.0,2.0,2.0,,1357.7115766917475,1.0,1.0,0.0,1.0,2.1213203435596424,0.5,1.0,0.3333333333333333,8889
128.0,12.775,72.0,86.0,8.0,6.0,4.968503937007874,816.9610286417966,2.7570488277869583,2.4126878900165245,-9.0,5.0,5.112242266692953e-16,0.88,1.0,10.019569471624266,8890
42.0,18.55484953333333,67.0,89.0,16.0,8.0,11.951219512195122,839.8416243608862,3.760666827231598,2.760666827231598,-19.0,12.0,0.7989706395959756,1.5675675675675675,4.0,2.2635591802858888,8891
28.0,18.146784779166666,43.0,55.0,10.0,9.0,3.2962962962962963,143.64735442254477,3.0836169753972325,2.9547012441673464,-5.0,7.0,0.2575250677182398,1.0,1.0,1.5429730578027945,8892
16.0,12.8,64.0,84.0,10.0,5.0,11.466666666666669,657.1192803730901,3.25,2.25,-16.0,12.0,0.8193730665711574,1.76,4.0,1.25,8893
76.0,18.13791380625,36.0,69.0,19.0,10.0,12.04,264.98976586052515,3.7887978688438335,2.9052803460173724,-31.0,29.0,0.2795521136955858,1.6111111111111112,4.0,4.1901180484059735,8894
16.0,18.394166666666667,38.0,41.0,3.0,3.0,0.3333333333333333,81.38425707350947,1.5,1.5,-2.0,2.0,6.855870642698753e-16,0.3333333333333333,1.0,0.8698409821954424,8895
82.0,23.9765625,36.0,72.0,22.0,10.0,9.197530864197532,223.71668561650625,4.068898570563313,2.944486224873022,-32.0,24.0,0.423593322713944,3.25531914893617,5.0,3.4200065167807105,8896
128.0,12.8,55.0,81.0,14.0,6.0,11.976377952755906,449.88666387341874,3.4834585933443494,2.35845859334435,-21.0,12.0,0.0999968999457483,2.08,4.0,10.0,8897
66.0,17.641139322916665,43.0,67.0,15.0,8.0,9.646153846153846,256.8962898188041,3.657047339773026,2.956628442859889,-22.0,20.0,0.3172518228503679,1.542857142857143,5.0,3.741254960458416,8898
5.0,12.0,41.0,48.0,4.0,4.0,,102.6851514724477,1.9219280948873625,1.9219280948873625,-5.0,7.0,0.9185586535436918,1.0,1.0,0.4166666666666667,8899
4.0,19.173333333333336,47.0,52.0,2.0,2.0,,144.142301885233,1.0,1.0,-5.0,5.0,0.0074845519918364,0.1052631578947368,1.0,0.2086230876216968,8900
128.0,12.7,59.0,84.0,16.0,7.0,11.968503937007874,534.1969151848836,3.920958593344349,2.748778124459133,-19.0,12.0,0.0999968999457483,1.12,2.0,10.078740157480317,8901
12.0,12.0,36.0,60.0,9.0,4.0,12.363636363636363,147.38098745614366,3.084962500721156,1.9182958340544891,-19.0,12.0,1.1286099107213758,2.0,2.0,1.0,8902
13.0,17.973333333333333,52.0,64.0,6.0,5.0,2.583333333333333,236.5238301852902,2.2877837199410704,2.1339375660949167,-4.0,7.0,0.5768714512751488,0.8285714285714286,1.0,0.7232937685459941,8903
5.0,12.0,81.0,91.0,5.0,5.0,,1160.152167058624,2.321928094887362,2.321928094887362,-7.0,8.0,1.590990257669732,0.875,1.0,0.4166666666666667,8904
10.0,12.775,56.0,74.0,9.0,5.0,,391.9239360591913,3.1219280948873624,2.246439344671016,-15.0,12.0,1.4623041179362566,1.2,2.0,0.7827788649706457,8905
60.0,16.0,67.0,84.0,11.0,7.0,3.101694915254237,609.3782275576756,2.90066521627832,2.587378220325101,-7.0,12.0,0.0628491397211497,1.0,1.0,3.75,8906
17.0,12.0,53.0,84.0,14.0,7.0,11.875,523.7934260955994,3.734521664779751,2.581013401577586,-26.0,28.0,0.5219779090153146,2.0,2.0,1.4166666666666667,8907
16.0,17.67662321458333,40.0,52.0,8.0,7.0,4.0,115.11262973762186,2.8584585933443494,2.73345859334435,-7.0,6.0,8.188600426433447e-16,1.0,1.0,0.9051502544218908,8908
9.0,18.9525,69.0,83.0,5.0,4.0,,629.3231046290673,2.197159723424149,1.8910611120726528,-5.0,7.0,0.1009029868755965,0.1351351351351351,3.0,0.4748713889988128,8909
17.0,12.75,57.0,81.0,13.0,6.0,10.8125,474.1757876797682,3.616874605956222,2.513645929358371,-17.0,12.0,0.8888194417315591,1.72,4.0,1.3333333333333333,8910
133.0,19.2,31.0,67.0,14.0,6.0,7.727272727272727,240.8662658136335,3.092595996320733,2.5279958416786195,-36.0,36.0,0.0402728298787939,2.0,2.0,6.927083333333334,8911
6.0,9.5625,91.0,96.0,2.0,2.0,,1742.9893367529276,0.9182958340544896,0.9182958340544896,-5.0,5.0,1.1022703842524302,0.4736842105263157,1.0,0.6274509803921569,8912
64.0,12.0,64.0,77.0,7.0,5.0,5.698412698412699,501.4222859906111,2.570356063692049,2.160374329980682,-12.0,12.0,0.0,1.0,1.0,5.333333333333333,8913
5.0,19.173333333333336,52.0,64.0,4.0,3.0,,241.66492732508576,1.9219280948873625,1.521928094887362,-7.0,2.0,0.1732421635232675,0.1052631578947368,1.0,0.260778859527121,8914
96.0,17.880655591666663,38.0,66.0,18.0,11.0,9.51578947368421,237.0664207016004,3.623402180328773,2.990712432249756,-28.0,22.0,0.2370061744066215,0.8571428571428571,3.0,5.368930658490012,8915
9.0,12.0,41.0,60.0,6.0,5.0,,155.63087597439684,2.5032583347756456,2.1971597234241496,-19.0,17.0,1.4523687548277813,2.25,3.0,0.75,8916
128.0,12.75,74.0,89.0,10.0,7.0,2.661417322834646,943.3916439550244,3.206747562960808,2.525838647382062,-15.0,12.0,5.112242266692953e-16,0.88,1.0,10.03921568627451,8917
6.0,12.0,31.0,36.0,3.0,3.0,,58.713744493294605,1.584962500721156,1.584962500721156,-5.0,4.0,0.9000000000000001,1.0,1.0,0.5,8918
13.0,17.973333333333333,79.0,88.0,5.0,5.0,3.8333333333333335,1111.0131023423332,2.103909910282364,2.103909910282364,-5.0,9.0,1.4841860503522415,0.4857142857142857,2.0,0.7232937685459941,8919
12.0,12.0,41.0,64.0,11.0,7.0,10.363636363636363,176.8975112834859,3.418295834054489,2.688721875540867,-21.0,9.0,1.3360853142453697,3.0,3.0,1.0,8920
72.0,18.8425,35.0,64.0,10.0,7.0,13.056338028169014,212.6962636849024,3.011221843762488,2.503169568466235,-28.0,19.0,0.1892119080741685,0.2162162162162162,2.0,3.821148998275176,8921
16.0,11.1375,41.0,69.0,14.0,6.0,9.266666666666667,236.1340599673309,3.75,2.5306390622295662,-24.0,12.0,1.2634185327471217,2.1818181818181817,4.0,1.4365881032547698,8922
136.0,31.90625,41.0,67.0,12.0,7.0,7.837037037037037,266.1045835724848,2.62156931674926,2.1801422308506946,-26.0,16.0,0.0683932789356273,2.126984126984127,3.0,4.262487757100882,8923
37.0,19.173333333333336,45.0,88.0,23.0,8.0,14.86111111111111,453.0921459080525,4.41189187902552,2.8158292078547205,-38.0,16.0,0.5763234902657525,2.026315789473684,5.0,1.929763560500695,8924
10.0,12.0,40.0,45.0,4.0,4.0,,97.54256121638116,1.9219280948873625,1.9219280948873625,-5.0,2.0,0.3535533905932738,1.0,1.0,0.8333333333333334,8925
10.0,11.1,57.0,77.0,6.0,3.0,,393.7438086102603,2.5219280948873624,1.521928094887362,-15.0,12.0,1.3425606637327303,1.3636363636363635,4.0,0.9009009009009008,8926
32.0,12.0,79.0,93.0,7.0,5.0,5.290322580645161,1215.4586371949092,2.6556390622295662,2.227217001462482,-12.0,5.0,0.0,1.0,1.0,2.6666666666666665,8927
5.0,8.25,88.0,93.0,2.0,2.0,,1583.404091060592,0.9709505944546686,0.9709505944546686,-5.0,5.0,0.649519052838329,0.4375,1.0,0.6060606060606061,8928
132.0,31.90625,38.0,67.0,14.0,6.0,8.312977099236642,257.0652202999956,3.1080460125380025,2.233421042218976,-27.0,19.0,0.1146145893892581,1.9365079365079363,2.0,4.137120470127326,8929
128.0,12.75,71.0,84.0,9.0,7.0,2.716535433070866,781.1335689102386,2.875,2.625,-9.0,9.0,5.112242266692953e-16,0.88,1.0,10.03921568627451,8930
53.0,23.9296875,65.0,88.0,14.0,7.0,11.634615384615383,755.8887844686948,3.57435506800815,2.57559408072048,-23.0,12.0,0.5382116387613592,2.042553191489361,3.0,2.2148220698661443,8931
14.0,12.775,53.0,72.0,11.0,6.0,10.76923076923077,342.5881089680769,3.378783493486176,2.4677201004744997,-19.0,12.0,1.0149183078443471,1.76,2.0,1.095890410958904,8932
11.0,12.0,53.0,65.0,6.0,5.0,,258.78072565424446,2.481714572986073,2.231270254607576,-11.0,7.0,1.374772708486752,2.75,3.0,0.9166666666666666,8933
32.0,11.25,48.0,65.0,9.0,7.0,3.967741935483871,238.89999707761265,3.0306390622295662,2.577819531114783,-12.0,5.0,0.3135842273423158,0.6818181818181818,1.0,2.844444444444445,8934
74.0,29.0,72.0,93.0,12.0,6.0,10.36986301369863,1044.5748102866205,3.419932735869984,2.419932735869983,-14.0,17.0,0.503552774677063,1.5172413793103448,4.0,2.5517241379310347,8935
14.0,12.0,53.0,76.0,10.0,6.0,10.076923076923077,363.5529106574253,3.235926350629033,2.467720100474499,-23.0,10.0,1.2639751327042297,3.25,4.0,1.1666666666666667,8936
78.0,18.439526885416665,50.0,77.0,19.0,10.0,9.597402597402596,413.3215770685428,3.687885760144049,2.828316601975155,-22.0,22.0,0.2488464435495183,2.083333333333333,3.0,4.230043454189063,8937
10.0,12.0,40.0,45.0,4.0,4.0,,97.54256121638116,1.9219280948873625,1.9219280948873625,-5.0,5.0,0.3726779962499649,1.0,1.0,0.8333333333333334,8938
4.0,9.75,86.0,93.0,3.0,3.0,,1517.6556398809062,1.5,1.5,-5.0,0.0,0.3535533905932738,0.4210526315789473,1.0,0.4102564102564102,8939
9.0,17.973333333333333,69.0,79.0,5.0,5.0,,571.6585304218729,2.281036112553424,2.281036112553424,-5.0,8.0,0.4010227809406014,0.2857142857142857,4.0,0.5007418397626113,8940
16.0,12.775,57.0,80.0,12.0,6.0,11.466666666666669,442.203255103566,3.5,2.5,-16.0,12.0,0.895739917610017,1.76,2.0,1.2524461839530332,8941
4.0,10.5,86.0,93.0,4.0,4.0,,1455.2877608120268,2.0,2.0,-5.0,5.0,0.3535533905932738,0.4761904761904761,1.0,0.3809523809523809,8942
9.0,9.0,33.0,57.0,8.0,6.0,,124.8674349652678,2.94770277922009,2.5032583347756456,-14.0,9.0,1.299038105676658,3.0,3.0,1.0,8943
16.0,24.0,72.0,84.0,7.0,6.0,3.2666666666666666,731.6400034478171,2.6556390622295662,2.4834585933443494,-5.0,4.0,0.5099019513592785,0.75,1.0,0.6666666666666666,8944
2.0,9.0,60.0,67.0,2.0,2.0,,326.8105006411739,1.0,1.0,7.0,7.0,0.0,0.5,1.0,0.2222222222222222,8945
48.0,11.953125,84.0,84.0,1.0,1.0,0.0,1046.502261202395,-0.0,-0.0,0.0,0.0,0.0888473036621812,0.6521739130434783,1.0,4.015686274509804,8946
64.0,11.9765625,65.0,88.0,10.0,6.0,10.047619047619047,811.7440394936104,3.125,2.311278124459133,-23.0,9.0,0.0,1.565217391304348,2.0,5.343770384866275,8947
5.0,11.25,60.0,69.0,4.0,4.0,,350.57522302161755,1.9219280948873625,1.9219280948873625,0.0,4.0,0.3247595264191645,0.8181818181818182,1.0,0.4444444444444444,8948
16.0,17.39355853333333,67.0,72.0,5.0,5.0,1.9333333333333331,473.2859788854375,2.149397470347699,2.149397470347699,-4.0,5.0,0.2896768698896064,1.0294117647058822,2.0,0.9198807690408672,8949
16.0,10.640625,47.0,64.0,5.0,4.0,8.466666666666667,224.92718237849292,2.25,1.9056390622295665,-17.0,17.0,1.1817355979395303,3.4761904761904763,4.0,1.5036710719530102,8950
6.0,9.9375,81.0,88.0,4.0,4.0,,1016.7576156463952,1.9182958340544891,1.9182958340544896,-3.0,5.0,0.7174172426140871,0.4736842105263157,1.0,0.6037735849056604,8951
15.0,17.175833333333333,52.0,62.0,6.0,6.0,4.0,212.93624769217345,2.4729055953200563,2.4729055953200563,-7.0,8.0,0.5916100414840901,0.7058823529411765,1.0,0.873320071806317,8952
4.0,9.5390625,84.0,88.0,3.0,3.0,,1214.545447043746,1.5,1.5,-4.0,2.0,1.4142135623730951,0.2631578947368421,1.0,0.4193284193284193,8953
102.0,17.738720025,36.0,67.0,21.0,10.0,9.445544554455443,231.62983023121143,3.953055920225372,2.9637458182816525,-25.0,27.0,0.2578892443804527,1.0857142857142856,4.0,5.750133034189991,8954
48.0,11.953125,88.0,88.0,1.0,1.0,0.0,1318.5102276514804,-0.0,-0.0,0.0,0.0,0.0888473036621812,0.6521739130434783,1.0,4.015686274509804,8955
9.0,12.0,47.0,71.0,7.0,4.0,,298.0532377771246,2.725480556997868,1.7527152789797047,-24.0,12.0,1.4523687548277813,2.25,3.0,0.75,8956
4.0,12.0,72.0,81.0,3.0,3.0,,680.4403395631692,1.5,1.5,-4.0,5.0,1.4142135623730951,0.5,1.0,0.3333333333333333,8957
16.0,17.39355853333333,67.0,76.0,6.0,6.0,1.9333333333333331,494.56228439434153,2.3522170014624826,2.352217001462482,-4.0,2.0,0.4514323507939912,0.9411764705882352,1.0,0.9198807690408672,8958
192.0,12.8,40.0,69.0,13.0,7.0,15.104712041884817,232.11226938093844,3.6682958340544896,2.5943609377704333,-28.0,28.0,0.0472017912862184,2.0,2.0,15.0,8959
19.0,11.2,40.0,72.0,15.0,7.0,12.833333333333334,279.18369472301043,3.826874881864637,2.6947814605842733,-31.0,12.0,1.0646139101936336,2.8181818181818183,5.0,1.6964285714285712,8960
28.0,11.390625,35.0,71.0,12.0,4.0,11.407407407407408,221.29889748595303,3.4677201004744997,1.940285958670631,-29.0,28.0,0.4807178495216975,4.590909090909091,7.0,2.458161865569273,8961
16.0,11.1625,55.0,77.0,10.0,5.0,11.466666666666669,371.3468029953534,3.0,2.0,-17.0,12.0,0.8834826917753776,1.7272727272727273,2.0,1.4333706606942886,8962
4.0,12.0,74.0,79.0,4.0,4.0,,682.2579961225154,2.0,2.0,-5.0,3.0,1.4142135623730951,0.75,1.0,0.3333333333333333,8963
16.0,24.0,71.0,81.0,7.0,7.0,3.0,670.358759623553,2.524397470347699,2.524397470347699,-5.0,4.0,0.8602325267042626,1.0,1.0,0.6666666666666666,8964
10.0,12.0,41.0,60.0,8.0,5.0,,165.2478075831212,2.9219280948873623,2.1709505944546685,-19.0,16.0,1.4142135623730951,2.5,3.0,0.8333333333333334,8965
21.0,17.59678445833333,62.0,73.0,6.0,6.0,5.4,430.6690171286203,2.3216534487138065,2.3216534487138065,-9.0,7.0,0.810827314233424,1.2571428571428571,2.0,1.1933998538042558,8966
12.0,11.2,60.0,81.0,8.0,4.0,12.090909090909092,575.4656293433397,2.918295834054489,1.9182958340544896,-21.0,12.0,1.1545096630100031,1.4545454545454546,2.0,1.0714285714285714,8967
192.0,12.8,40.0,72.0,15.0,7.0,17.209424083769633,257.159632458707,3.834962500721156,2.6897981900809884,-28.0,28.0,0.0472017912862184,2.0,2.0,15.0,8968
112.0,18.879166666666663,36.0,64.0,12.0,7.0,9.324324324324325,226.67235420551228,3.378783493486176,2.677867318291878,-28.0,16.0,0.197623933730576,0.7567567567567568,3.0,5.932465239461488,8969
15.0,12.8125,59.0,77.0,10.0,5.0,11.142857142857142,432.8144063308672,3.1898980954642875,2.1995812306460647,-18.0,12.0,1.0021457368098328,1.84,3.0,1.170731707317073,8970
128.0,12.8,55.0,81.0,14.0,6.0,11.976377952755906,479.57981881853806,3.5919171866887,2.4197367178034823,-21.0,12.0,0.0999968999457483,2.0,2.0,10.0,8971
2.0,9.0,83.0,83.0,1.0,1.0,,987.7666025122484,-0.0,-0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.2222222222222222,8972
36.0,8.732263158333332,45.0,67.0,7.0,5.0,11.371428571428572,274.91175039649545,2.630392279148926,2.1960736118322672,-19.0,22.0,0.2479840624572884,0.8235294117647058,3.0,4.122642589583967,8973
18.0,15.573333333333334,48.0,83.0,17.0,7.0,10.588235294117649,436.5842656986775,4.058813890331201,2.710777084415068,-33.0,9.0,0.9149280985987568,1.3548387096774193,6.0,1.1558219178082192,8974
4.0,12.0,41.0,48.0,3.0,3.0,,103.85672459170031,1.5,1.5,-7.0,7.0,0.0,1.0,1.0,0.3333333333333333,8975
8.0,11.625,91.0,95.0,2.0,2.0,,1771.757474475747,1.0,1.0,-4.0,4.0,0.7423074889580903,0.3043478260869565,1.0,0.6881720430107527,8976
128.0,12.75,74.0,92.0,11.0,7.0,2.31496062992126,1072.6458072185596,3.3400182662886326,2.7118974703476995,-6.0,15.0,5.112242266692953e-16,0.88,1.0,10.03921568627451,8977
6.0,12.0,57.0,69.0,4.0,3.0,,350.5409976315397,1.9182958340544891,1.584962500721156,-7.0,5.0,1.1022703842524302,0.75,1.0,0.5,8978
16.0,12.0,53.0,79.0,13.0,7.0,10.8,439.70185051236655,3.625,2.625,-24.0,9.0,0.7483314773547883,3.0,3.0,1.3333333333333333,8979
128.0,12.8,55.0,81.0,14.0,6.0,12.031496062992126,462.9727629143192,3.568326952246091,2.4433269522460908,-17.0,12.0,0.0999968999457483,2.0,2.0,10.0,8980
14.0,12.0,41.0,76.0,12.0,6.0,17.076923076923077,341.1476187774665,3.521640636343318,2.5027361715940035,-33.0,28.0,1.1186953517114604,3.333333333333333,5.0,1.1666666666666667,8981
87.0,24.0,67.0,91.0,15.0,7.0,11.116279069767442,831.4451369334796,3.4168408214643247,2.380093844710749,-21.0,12.0,0.3523222253592608,2.083333333333333,4.0,3.625,8982
88.0,17.51694570208333,36.0,67.0,14.0,8.0,10.770114942528735,255.5915802998234,3.4854848349270933,2.7758757968634726,-31.0,24.0,0.2477579104631332,0.3142857142857143,3.0,5.023706843455818,8983
10.0,12.775,59.0,77.0,9.0,5.0,,475.32901989685627,3.1219280948873624,2.246439344671016,-16.0,12.0,1.4623041179362566,1.2,2.0,0.7827788649706457,8984
20.0,11.2,57.0,77.0,12.0,6.0,12.105263157894736,413.89238175502095,3.5219280948873624,2.5219280948873624,-20.0,12.0,0.8088156931494125,1.7272727272727273,2.0,1.7857142857142856,8985
22.0,11.1625,60.0,86.0,14.0,6.0,11.428571428571429,609.4910333857785,3.697845823084412,2.481714572986073,-17.0,12.0,0.5576253252869354,2.0,2.0,1.970884658454647,8986
5.0,9.9375,83.0,89.0,5.0,5.0,,1184.8702177535536,2.321928094887362,2.321928094887362,-3.0,5.0,0.9742785792574936,0.3684210526315789,1.0,0.5031446540880503,8987
16.0,11.2,40.0,71.0,12.0,7.0,12.666666666666666,238.23750198532355,3.5,2.7334585933443494,-31.0,12.0,1.2800000000000002,2.1818181818181817,4.0,1.4285714285714284,8988
16.0,17.71210710625,43.0,50.0,6.0,6.0,1.6666666666666667,127.78575032721716,2.452819531114783,2.452819531114783,-5.0,3.0,8.188600426433447e-16,1.0,1.0,0.9033369041876528,8989
64.0,12.0,64.0,77.0,8.0,6.0,5.333333333333333,496.3032425383505,2.7217039281992546,2.4281558431470045,-12.0,5.0,0.0,1.0,1.0,5.333333333333333,8990
139.0,31.90625,38.0,69.0,14.0,7.0,7.833333333333333,258.47535151907834,3.307057938168283,2.376336108665209,-27.0,22.0,0.0670809874661747,2.1587301587301586,3.0,4.356513222331048,8991
64.0,12.0,64.0,76.0,7.0,6.0,5.7936507936507935,484.42271790725255,2.6084585933443494,2.1774212838293643,-12.0,5.0,0.0,1.3333333333333333,2.0,5.333333333333333,8992
128.0,12.7375,48.0,84.0,22.0,7.0,13.05511811023622,469.3352008013326,4.267283547037795,2.757856063692049,-18.0,12.0,0.0999968999457483,2.64,4.0,10.049067713444552,8993
62.0,17.973333333333333,40.0,74.0,17.0,7.0,9.01639344262295,289.5811535211531,3.776247625273992,2.598726955269009,-22.0,19.0,0.2856297018342428,2.342857142857143,5.0,3.449554896142433,8994
18.0,11.2,64.0,84.0,12.0,6.0,11.588235294117649,668.0715582734103,3.503258334775645,2.503258334775646,-15.0,12.0,0.6588235294117647,2.0,2.0,1.607142857142857,8995
16.0,17.51694570208333,71.0,79.0,6.0,6.0,2.0,626.6336366529833,2.2806390622295662,2.2806390622295662,-3.0,8.0,1.784643415423384,0.1428571428571428,1.0,0.9134012442646942,8996
12.0,12.0,53.0,64.0,5.0,5.0,5.909090909090909,248.2487763386904,2.2295739585136225,2.2295739585136225,-11.0,7.0,1.3360853142453697,3.0,3.0,1.0,8997
4.0,19.173333333333336,56.0,64.0,4.0,4.0,,251.05538908272612,2.0,2.0,-3.0,8.0,0.2805063213125445,0.1052631578947368,1.0,0.2086230876216968,8998
16.0,11.2,40.0,65.0,11.0,7.0,13.0,190.59750926038825,3.375,2.7334585933443494,-23.0,24.0,1.2675862889760208,2.1818181818181817,4.0,1.4285714285714284,8999
128.0,12.7875,59.0,88.0,18.0,7.0,12.070866141732283,598.0430424232856,4.022629752559345,2.766934002924965,-17.0,12.0,0.0999968999457483,2.0,2.0,10.009775171065492,9000
12.0,11.2,60.0,83.0,10.0,5.0,11.181818181818182,589.2829648628355,3.2516291673878226,2.251629167387823,-15.0,12.0,1.0488876437713424,1.7272727272727273,2.0,1.0714285714285714,9001
26.0,11.25,41.0,64.0,11.0,7.0,8.68,211.2787326388657,3.363713275750189,2.7192945256669794,-15.0,21.0,0.7478606205787948,3.272727272727273,5.0,2.311111111111111,9002
2.0,12.0,72.0,76.0,2.0,2.0,,591.2531222134685,1.0,1.0,-4.0,-4.0,0.0,0.25,1.0,0.1666666666666666,9003
88.0,17.51694570208333,43.0,69.0,14.0,8.0,9.137931034482758,300.5868258066006,3.4710069832240804,2.9347433512507544,-26.0,20.0,0.2477579104631332,0.3142857142857143,3.0,5.023706843455818,9004
6.0,8.355,74.0,81.0,4.0,4.0,,762.427732264592,1.9182958340544896,1.9182958340544896,-5.0,2.0,0.1273235162009664,0.3125,1.0,0.718132854578097,9005
192.0,12.8,40.0,71.0,14.0,7.0,14.518324607329845,228.80045139555597,3.696854365656767,2.6420795639257104,-28.0,24.0,0.0472017912862184,2.0,2.0,15.0,9006
20.0,18.093558941666664,43.0,53.0,7.0,7.0,4.2105263157894735,133.936454256138,2.5709505944546684,2.5709505944546684,-7.0,9.0,0.359875263469572,0.5,1.0,1.1053657306713218,9007
84.0,23.953125,57.0,81.0,17.0,8.0,11.855421686746988,502.3459901335703,3.9287561570652727,2.8857842466553105,-17.0,12.0,0.3716706635169625,2.0,2.0,3.506849315068493,9008
5.0,19.173333333333336,52.0,64.0,4.0,3.0,,241.66492732508576,1.9219280948873625,1.521928094887362,-5.0,7.0,0.0984215705806182,0.1052631578947368,1.0,0.260778859527121,9009
3.0,12.0,60.0,67.0,3.0,3.0,,315.7619230665852,1.584962500721156,1.584962500721156,2.0,5.0,0.75,0.625,1.0,0.25,9010
192.0,12.8,40.0,71.0,13.0,8.0,17.157068062827225,277.9423967877657,3.636842188131012,2.8197738350294776,-31.0,31.0,0.0472017912862184,2.0,2.0,15.0,9011
34.0,12.0,41.0,64.0,11.0,6.0,9.575757575757576,215.0035940591161,3.263933429485633,2.3804304878001115,-23.0,9.0,0.2937010905300019,2.625,4.0,2.833333333333333,9012
104.0,19.2,79.0,95.0,10.0,7.0,7.786407766990291,1126.2500910552017,2.929528447970538,2.363250935123621,-12.0,12.0,0.1132556626906229,0.7894736842105263,1.0,5.416666666666667,9013
64.0,18.50333333333333,35.0,65.0,16.0,8.0,11.285714285714286,217.11034098806965,3.615639292984459,2.8291400357191674,-29.0,19.0,0.3273634338747173,0.4324324324324324,3.0,3.4588362457214914,9014
6.0,12.0,74.0,84.0,6.0,6.0,,793.8834747007841,2.584962500721156,2.584962500721156,-5.0,8.0,0.6708203932499369,0.7916666666666666,1.0,0.5,9015
